%Grid																										
1.033596007	0.143329065	0.651995322	0.989234872	0.141968877	1.578739093	0.467952598	8.810130003	0.384704852	0.620556053	1.148724912	2.252587073	0.673164362	0.202753828	1.2287535	1.403553481	5.622575723	0.056503981	2.886539788	0.421198424	1.887572941	0.316070538	0.671356636	2.342869615	0.400702824	1.033596007	0.143329065
3.018369927	0.329142793	0.176662804	0.389461908	0.717679568	0.049082129	0.738632365	0.808144002	0.1236096	0.668968582	1.839380164	0.14712483	0.703759254	2.368841229	0.8746144	1.712731627	0.596462569	2.082758158	1.267975763	1.24033008	2.764781167	0.225214496	0.387465782	1.031241016	0.476844448	3.018369927	0.329142793
0.623569693	0.633991852	0.354502401	2.659778356	0.697477875	0.362124353	0.326615459	0.764189518	0.919836055	0.184764439	0.271404319	0.87501007	1.438751804	0.450876733	1.902528844	0.543487526	0.44011721	1.013754956	0.351723984	0.892621649	1.320448962	6.749334165	0.141536342	0.254652946	0.320713677	0.623569693	0.633991852
0.958691967	9.536265344	3.845604605	0.706886213	1.053798871	0.926074948	2.683749238	2.041742478	0.462587004	1.28289667	5.083502414	1.207855101	0.11063365	0.800280697	0.517523696	0.765441348	0.586198602	1.29682386	1.457683793	0.165051841	0.227103234	5.182370954	0.501032801	4.119406531	1.052700125	0.958691967	9.536265344
4.101456417	0.080767657	0.29120481	0.064749408	0.334378434	0.284219326	0.322613307	1.596265378	2.2043544	0.343759959	1.946836201	0.149295306	0.834369981	0.679691731	0.096245298	0.907080202	2.054630788	1.307165185	1.473431774	1.084672283	0.283967887	0.064996953	0.573665997	1.698780632	0.082833008	4.101456417	0.080767657
5.923927016	0.83110127	2.096710057	0.984182705	5.912167672	5.13767661	0.362577709	1.622839743	0.530894741	2.87110699	2.595847495	0.328433696	0.94021688	2.147883056	0.432083621	0.779389021	0.617968992	2.847812147	0.065615392	0.801712539	0.186664864	0.211965669	1.352425068	0.189984457	0.120264123	5.923927016	0.83110127
0.884282993	0.051475699	0.483483886	1.062762031	1.073727759	0.298645175	0.471750695	0.582211246	0.459862034	3.337329018	0.458307339	3.356339397	0.91384229	1.596299622	0.200891023	8.291484099	0.077622798	0.285016865	2.833255325	0.033628638	0.686547522	0.967880795	0.528540197	1.490919016	0.301832281	0.884282993	0.051475699
0.216401504	0.858454828	0.682792882	0.137541149	0.292748544	0.078703756	0.065887091	0.412025965	0.325942791	0.096808859	0.537358149	3.036905626	0.182081268	0.185326642	1.62655678	0.40465671	5.095889613	0.083179307	1.027215023	5.85138123	0.212508787	0.62825851	0.834507416	1.499331052	0.210393405	0.216401504	0.858454828
0.822579289	0.367807409	0.718809527	0.141941217	0.169596335	0.314819632	0.888931841	0.066007121	0.093260196	0.236519963	0.235923035	0.877599965	0.262022166	0.081404683	0.305121121	0.848458062	0.362260256	0.778575699	1.329034292	0.619333087	0.367343673	0.128608803	1.105439718	0.451522545	2.588009801	0.822579289	0.367807409
4.695544432	1.640051107	2.531371031	0.23165403	10.79509527	1.149701083	2.194081783	1.204745224	0.581089255	0.246260444	0.263564217	0.713754342	0.174483676	0.583929459	0.925984703	0.350429511	1.153731048	0.756584108	1.151096428	1.624638656	0.791881381	0.15834045	1.421755199	0.178864201	3.181799337	4.695544432	1.640051107
0.951428362	1.268240645	3.657744483	0.107137914	0.171726021	1.348906395	5.36990982	0.232794163	0.559199303	3.83797145	2.04928023	0.730519053	0.226400499	0.553379189	7.506075664	0.329544972	0.175915224	0.068636368	1.725327316	0.599321628	0.275385531	0.266836739	0.157039493	0.157717158	0.038385394	0.951428362	1.268240645
0.126997682	2.381840327	0.656171937	2.172080412	0.228556877	0.411882572	0.372921738	0.319402197	6.371823078	0.868262698	0.176445217	1.970069609	0.801325947	6.425088187	0.030320141	0.921668154	1.682209352	0.207352994	0.149399137	0.498343879	1.050312595	2.375212942	0.302126448	1.237429801	0.615493388	0.126997682	2.381840327
3.785068612	2.422043284	0.079811623	0.210041872	0.173457098	1.730652345	0.790766136	0.162215185	2.198804294	0.738603074	0.411051252	0.13924594	1.508954284	1.75053226	0.601035867	0.33208687	1.273082583	0.875628447	0.036642223	1.557635961	0.536417218	0.295168804	2.297312425	0.371875186	1.165305756	3.785068612	2.422043284
0.039949541	0.119399915	0.296126117	0.098509757	0.331249939	0.827781819	0.225364727	0.104789099	0.730385104	1.01633083	2.546486058	0.764025935	0.301529426	0.275875226	0.615668107	1.989451794	5.636788332	0.367047505	2.345086658	0.326735108	1.249047817	0.780077067	1.730762437	0.094401482	0.465860928	0.039949541	0.119399915
0.249012722	0.235571946	0.082368929	0.304924703	0.361901759	1.215803038	3.917161092	0.672921436	0.511660277	3.091679369	2.078119948	0.317553876	0.397491798	1.916807183	0.840803071	0.355715014	1.808642191	0.18335364	0.237538637	0.298931526	0.948204206	0.081520375	3.500723643	0.834163534	2.611203708	0.249012722	0.235571946
2.460075976	0.464281665	1.129160896	0.308145125	0.424869562	0.391209875	0.908064335	4.091650468	0.386779009	1.139524809	2.7267832	0.659273585	1.605365257	1.049895245	0.327328864	0.1943911	0.110862479	0.151490164	0.743213812	2.502296365	1.284980766	0.174640776	0.25200674	0.306893515	1.55407416	2.460075976	0.464281665
0.190930138	0.421124131	1.503548622	1.236877153	0.844744116	0.10702777	0.413856283	0.569806352	0.257648744	0.205362916	0.22237712	6.239133813	0.184592344	0.398585921	0.228295115	0.106278487	0.237231498	0.268355941	2.107278199	0.794465287	0.389892203	0.074165234	2.806322588	0.110187956	0.386062308	0.190930138	0.421124131
0.228441674	0.57477111	0.071837395	0.155478981	1.286234561	1.016396399	0.254240909	0.289562517	1.441672687	0.072434684	1.658976385	0.601083294	0.510959783	0.928927171	0.475980606	2.089763103	0.65686887	2.550783302	2.094923142	1.628928915	0.526172527	1.158711849	2.132744431	0.379071722	1.188515024	0.228441674	0.57477111
6.64413508	4.290450131	4.162513419	0.550123676	1.019997328	0.166757819	0.454068688	0.442665332	0.944309681	0.385829459	1.39539045	0.102622122	2.708447676	0.762510328	1.091431879	0.147872275	0.290436412	0.048855084	0.41494636	3.907692735	2.024043751	0.175397517	0.113289535	0.239515256	0.493691013	6.64413508	4.290450131
